,ADDRESS,SALARY,COMPANY,TITLE,LINK,DEGREE,EXP,TYPE,SKILL
1142,Ho Chi Minh,,Deliveree On-Demand Logistics, Ruby on Rails Developer (All levels) ,https://itviec.com/viec-lam-it/ruby-on-rails-developer-all-levels-deliveree-on-demand-logistics-2920,,, Sản phẩm ,Ruby
1143,Ho Chi Minh,,Deliveree On-Demand Logistics, Ruby on Rails Developer (All levels) ,https://itviec.com/viec-lam-it/ruby-on-rails-developer-all-levels-deliveree-on-demand-logistics-2920,,, Sản phẩm ,on
1144,Ho Chi Minh,,Deliveree On-Demand Logistics, Ruby on Rails Developer (All levels) ,https://itviec.com/viec-lam-it/ruby-on-rails-developer-all-levels-deliveree-on-demand-logistics-2920,,, Sản phẩm ,Rails
1145,Ho Chi Minh,,Deliveree On-Demand Logistics, Ruby on Rails Developer (All levels) ,https://itviec.com/viec-lam-it/ruby-on-rails-developer-all-levels-deliveree-on-demand-logistics-2920,,, Sản phẩm ,PostgreSql
1146,Ho Chi Minh,,Deliveree On-Demand Logistics, Ruby on Rails Developer (All levels) ,https://itviec.com/viec-lam-it/ruby-on-rails-developer-all-levels-deliveree-on-demand-logistics-2920,,, Sản phẩm ,Ruby
1147,Ho Chi Minh,,Deliveree On-Demand Logistics, Senior UI-UX Product Designer ,https://itviec.com/viec-lam-it/senior-ui-ux-product-designer-deliveree-on-demand-logistics-2636,,3+, Sản phẩm ,HTML5
1148,Ho Chi Minh,,Deliveree On-Demand Logistics, Senior UI-UX Product Designer ,https://itviec.com/viec-lam-it/senior-ui-ux-product-designer-deliveree-on-demand-logistics-2636,,3+, Sản phẩm ,UI-UX
1149,Ho Chi Minh,,Deliveree On-Demand Logistics, Senior UI-UX Product Designer ,https://itviec.com/viec-lam-it/senior-ui-ux-product-designer-deliveree-on-demand-logistics-2636,,3+, Sản phẩm ,Designer
1150,Ho Chi Minh,,Designveloper (DSV), Software Tester (QC) ,https://itviec.com/viec-lam-it/software-tester-qc-designveloper-dsv-4119,,1 year, Dịch vụ ,JavaScript
1151,Ho Chi Minh,,Designveloper (DSV), Software Tester (QC) ,https://itviec.com/viec-lam-it/software-tester-qc-designveloper-dsv-4119,,1 year, Dịch vụ ,Tester
1152,Ho Chi Minh,,Designveloper (DSV), Software Tester (QC) ,https://itviec.com/viec-lam-it/software-tester-qc-designveloper-dsv-4119,,1 year, Dịch vụ ,QA
1153,Ho Chi Minh,,Designveloper (DSV), Software Tester (QC) ,https://itviec.com/viec-lam-it/software-tester-qc-designveloper-dsv-4119,,1 year, Dịch vụ ,QC
1154,Ho Chi Minh,,DiCentral," 10 .NET Developers (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/10-net-developers-c-asp-net-mvc-dicentral-4045,,, Sản phẩm ,C#
1155,Ho Chi Minh,,DiCentral," 10 .NET Developers (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/10-net-developers-c-asp-net-mvc-dicentral-4045,,, Sản phẩm ,ASP.NET
1156,Ho Chi Minh,,DiCentral," 10 .NET Developers (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/10-net-developers-c-asp-net-mvc-dicentral-4045,,, Sản phẩm ,.NET
1157,Ho Chi Minh,,DiffCat, [HCM] Unity App Developer up to $1500 ,https://itviec.com/viec-lam-it/hcm-unity-app-developer-up-to-1500-diffcat-2254,,1 years, Sản phẩm ,Mobile
1158,Ho Chi Minh,,DiffCat, [HCM] Unity App Developer up to $1500 ,https://itviec.com/viec-lam-it/hcm-unity-app-developer-up-to-1500-diffcat-2254,,1 years, Sản phẩm ,Apps
1159,Ho Chi Minh,,DiffCat, [HCM] Unity App Developer up to $1500 ,https://itviec.com/viec-lam-it/hcm-unity-app-developer-up-to-1500-diffcat-2254,,1 years, Sản phẩm ,Unity
1160,Ho Chi Minh,,DiffCat, [HCM] Unity App Developer up to $1500 ,https://itviec.com/viec-lam-it/hcm-unity-app-developer-up-to-1500-diffcat-2254,,1 years, Sản phẩm ,Games
1161,Ho Chi Minh,,Dima," 5 PHP Developers (Wordpress, HTML5) ",https://itviec.com/viec-lam-it/5-php-developers-wordpress-html5-dima-4755,,, Sản phẩm ,PHP
1162,Ho Chi Minh,,Dima," 5 PHP Developers (Wordpress, HTML5) ",https://itviec.com/viec-lam-it/5-php-developers-wordpress-html5-dima-4755,,, Sản phẩm ,HTML5
1163,Ho Chi Minh,,Dima," 5 PHP Developers (Wordpress, HTML5) ",https://itviec.com/viec-lam-it/5-php-developers-wordpress-html5-dima-4755,,, Sản phẩm ,Wordpress
1164,Ho Chi Minh,,Dirox, NodeJS Developer ,https://itviec.com/viec-lam-it/nodejs-developer-dirox-0722,,2+ years, Dịch vụ ,NodeJS
1165,Ho Chi Minh,,Dirox, NodeJS Developer ,https://itviec.com/viec-lam-it/nodejs-developer-dirox-0722,,2+ years, Dịch vụ ,OOP
1166,Ho Chi Minh,,Dirox, NodeJS Developer ,https://itviec.com/viec-lam-it/nodejs-developer-dirox-0722,,2+ years, Dịch vụ ,SQL
1167,Ho Chi Minh,,Dirox, PHP Developer ,https://itviec.com/viec-lam-it/php-developer-dirox-0648,,, Dịch vụ ,PHP
1168,Ho Chi Minh,,Dirox, PHP Developer ,https://itviec.com/viec-lam-it/php-developer-dirox-0648,,, Dịch vụ ,JavaScript
1169,Ho Chi Minh,,Dirox, PHP Developer ,https://itviec.com/viec-lam-it/php-developer-dirox-0648,,, Dịch vụ ,NodeJS
1170,Ho Chi Minh,,EXOCOMETS," Web Developer (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/web-developer-c-asp-net-mvc-exocomets-3720,ĐH/CĐ chuyên ngành CNTT (phầnmềm).,, Sản phẩm ,MVC
1171,Ho Chi Minh,,EXOCOMETS," Web Developer (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/web-developer-c-asp-net-mvc-exocomets-3720,ĐH/CĐ chuyên ngành CNTT (phầnmềm).,, Sản phẩm ,C#
1172,Ho Chi Minh,,EXOCOMETS," Web Developer (C#, ASP.NET, MVC) ",https://itviec.com/viec-lam-it/web-developer-c-asp-net-mvc-exocomets-3720,ĐH/CĐ chuyên ngành CNTT (phầnmềm).,, Sản phẩm ,ASP.NET
1173,Ho Chi Minh,,Easy IT Solutions," RPG Developer (C++, .NET, C Language) ",https://itviec.com/viec-lam-it/rpg-developer-c-net-c-language-easy-it-solutions-5154,,, Dịch vụ ,C++
1174,Ho Chi Minh,,Easy IT Solutions," RPG Developer (C++, .NET, C Language) ",https://itviec.com/viec-lam-it/rpg-developer-c-net-c-language-easy-it-solutions-5154,,, Dịch vụ ,C
1175,Ho Chi Minh,,Easy IT Solutions," RPG Developer (C++, .NET, C Language) ",https://itviec.com/viec-lam-it/rpg-developer-c-net-c-language-easy-it-solutions-5154,,, Dịch vụ ,language
1176,Ho Chi Minh,,Easy IT Solutions," RPG Developer (C++, .NET, C Language) ",https://itviec.com/viec-lam-it/rpg-developer-c-net-c-language-easy-it-solutions-5154,,, Dịch vụ ,.NET
1177,Ho Chi Minh,,Ecom365 , Senior Java Developer ,https://itviec.com/viec-lam-it/senior-java-developer-ecom365-2730,Computer Science or related fields with at least 3-5 years working experience,, Sản phẩm ,Java
1178,Ho Chi Minh,,Ecom365 , Senior Java Developer ,https://itviec.com/viec-lam-it/senior-java-developer-ecom365-2730,Computer Science or related fields with at least 3-5 years working experience,, Sản phẩm ,Database
1179,Ho Chi Minh,,Ecom365 , Senior Java Developer ,https://itviec.com/viec-lam-it/senior-java-developer-ecom365-2730,Computer Science or related fields with at least 3-5 years working experience,, Sản phẩm ,Team
1180,Ho Chi Minh,,Ecom365 , Senior Java Developer ,https://itviec.com/viec-lam-it/senior-java-developer-ecom365-2730,Computer Science or related fields with at least 3-5 years working experience,, Sản phẩm ,Leader
1181,Ho Chi Minh,,Ego Pulse, Lead Product Designer (start from $3000) ,https://itviec.com/viec-lam-it/lead-product-designer-start-from-3000-ego-pulse-1320,,, Sản phẩm ,UI-UX
1182,Ho Chi Minh,,Ego Pulse, Lead Product Designer (start from $3000) ,https://itviec.com/viec-lam-it/lead-product-designer-start-from-3000-ego-pulse-1320,,, Sản phẩm ,Designer
1183,Ho Chi Minh,,Elcom, Software Engineer (C/C++) ,https://itviec.com/viec-lam-it/software-engineer-c-c-elcom-3342,"Đại học trở lên chuyên ngành CNTT, Điện tử viễn thông, khoa học máy tính, toán tin… hoặc các chuyên ngành có liên quan",, Sản phẩm ,C++
1184,Ho Chi Minh,,Elcom, Software Engineer (C/C++) ,https://itviec.com/viec-lam-it/software-engineer-c-c-elcom-3342,"Đại học trở lên chuyên ngành CNTT, Điện tử viễn thông, khoa học máy tính, toán tin… hoặc các chuyên ngành có liên quan",, Sản phẩm ,English
1185,Ho Chi Minh,,Elcom, Software Engineer (C/C++) ,https://itviec.com/viec-lam-it/software-engineer-c-c-elcom-3342,"Đại học trở lên chuyên ngành CNTT, Điện tử viễn thông, khoa học máy tính, toán tin… hoặc các chuyên ngành có liên quan",, Sản phẩm ,C
1186,Ho Chi Minh,,Elcom, Software Engineer (C/C++) ,https://itviec.com/viec-lam-it/software-engineer-c-c-elcom-3342,"Đại học trở lên chuyên ngành CNTT, Điện tử viễn thông, khoa học máy tính, toán tin… hoặc các chuyên ngành có liên quan",, Sản phẩm ,language
1187,Ho Chi Minh,,FCS Computer Systems," Mobile Apps Developers (IOS, Android) ",https://itviec.com/viec-lam-it/mobile-apps-developers-ios-android-fcs-computer-systems-5900,Computer Science of Information System and related subject.,, Sản phẩm ,Mobile
1188,Ho Chi Minh,,FCS Computer Systems," Mobile Apps Developers (IOS, Android) ",https://itviec.com/viec-lam-it/mobile-apps-developers-ios-android-fcs-computer-systems-5900,Computer Science of Information System and related subject.,, Sản phẩm ,Apps
1189,Ho Chi Minh,,FCS Computer Systems," Mobile Apps Developers (IOS, Android) ",https://itviec.com/viec-lam-it/mobile-apps-developers-ios-android-fcs-computer-systems-5900,Computer Science of Information System and related subject.,, Sản phẩm ,Android
1190,Ho Chi Minh,,FCS Computer Systems," Mobile Apps Developers (IOS, Android) ",https://itviec.com/viec-lam-it/mobile-apps-developers-ios-android-fcs-computer-systems-5900,Computer Science of Information System and related subject.,, Sản phẩm ,iOS
1191,Ho Chi Minh,,FLIX, Junior Machine Learning (Java/Python) ,https://itviec.com/viec-lam-it/java-python-fresher-machine-learning-flix-5721,,, Sản phẩm ,Python
1192,Ho Chi Minh,,FLIX, Junior Machine Learning (Java/Python) ,https://itviec.com/viec-lam-it/java-python-fresher-machine-learning-flix-5721,,, Sản phẩm ,MySQL
1193,Ho Chi Minh,,FLIX, Junior Machine Learning (Java/Python) ,https://itviec.com/viec-lam-it/java-python-fresher-machine-learning-flix-5721,,, Sản phẩm ,Java
1194,Ho Chi Minh,,FLIX," Mobile Developer (Android, iOS) ",https://itviec.com/viec-lam-it/mobile-developer-flix-4127,,, Sản phẩm ,Mobile
1195,Ho Chi Minh,,FLIX," Mobile Developer (Android, iOS) ",https://itviec.com/viec-lam-it/mobile-developer-flix-4127,,, Sản phẩm ,Apps
1196,Ho Chi Minh,,FLIX," Mobile Developer (Android, iOS) ",https://itviec.com/viec-lam-it/mobile-developer-flix-4127,,, Sản phẩm ,Android
1197,Ho Chi Minh,,FLIX," Mobile Developer (Android, iOS) ",https://itviec.com/viec-lam-it/mobile-developer-flix-4127,,, Sản phẩm ,iOS
1198,Ho Chi Minh,,FLIX," Software tester (QA, QC) ",https://itviec.com/viec-lam-it/software-tester-qa-qc-flix-2939,,1 year, Sản phẩm ,English
1199,Ho Chi Minh,,FLIX," Software tester (QA, QC) ",https://itviec.com/viec-lam-it/software-tester-qa-qc-flix-2939,,1 year, Sản phẩm ,Tester
1200,Ho Chi Minh,,FLIX," Software tester (QA, QC) ",https://itviec.com/viec-lam-it/software-tester-qa-qc-flix-2939,,1 year, Sản phẩm ,QA
1201,Ho Chi Minh,,FLIX," Software tester (QA, QC) ",https://itviec.com/viec-lam-it/software-tester-qa-qc-flix-2939,,1 year, Sản phẩm ,QC
1202,Ho Chi Minh,,FLIX," Web Dev (PHP, Javascript, NodeJS) 1-2EXP ",https://itviec.com/viec-lam-it/full-stack-developer-1-3-exp-flix-4138,,, Sản phẩm ,JavaScript
1203,Ho Chi Minh,,FLIX," Web Dev (PHP, Javascript, NodeJS) 1-2EXP ",https://itviec.com/viec-lam-it/full-stack-developer-1-3-exp-flix-4138,,, Sản phẩm ,NodeJS
1204,Ho Chi Minh,,FLIX," Web Dev (PHP, Javascript, NodeJS) 1-2EXP ",https://itviec.com/viec-lam-it/full-stack-developer-1-3-exp-flix-4138,,, Sản phẩm ,PHP
1205,Ho Chi Minh,,FLYNK, Tech Lead/Senior Developer (.NET/C#) ,https://itviec.com/viec-lam-it/tech-lead-senior-developer-net-c-flynk-1034,,, Sản phẩm ,Team
1206,Ho Chi Minh,,FLYNK, Tech Lead/Senior Developer (.NET/C#) ,https://itviec.com/viec-lam-it/tech-lead-senior-developer-net-c-flynk-1034,,, Sản phẩm ,Leader
1207,Ho Chi Minh,,FLYNK, Tech Lead/Senior Developer (.NET/C#) ,https://itviec.com/viec-lam-it/tech-lead-senior-developer-net-c-flynk-1034,,, Sản phẩm ,Software
1208,Ho Chi Minh,,FLYNK, Tech Lead/Senior Developer (.NET/C#) ,https://itviec.com/viec-lam-it/tech-lead-senior-developer-net-c-flynk-1034,,, Sản phẩm ,Architect
1209,Ho Chi Minh,,FLYNK, Tech Lead/Senior Developer (.NET/C#) ,https://itviec.com/viec-lam-it/tech-lead-senior-developer-net-c-flynk-1034,,, Sản phẩm ,English
1210,Ho Chi Minh,,FOSSIL (MISFIT), (Senior) Android Engineer ,https://itviec.com/viec-lam-it/senior-android-engineer-fossil-misfit-1544,"Information Technology, Computer Science, or equivalent.",, Sản phẩm ,Android
1211,Ho Chi Minh,,FOSSIL (MISFIT), (Senior) Android Engineer ,https://itviec.com/viec-lam-it/senior-android-engineer-fossil-misfit-1544,"Information Technology, Computer Science, or equivalent.",, Sản phẩm ,Mobile
1212,Ho Chi Minh,,FOSSIL (MISFIT), (Senior) Android Engineer ,https://itviec.com/viec-lam-it/senior-android-engineer-fossil-misfit-1544,"Information Technology, Computer Science, or equivalent.",, Sản phẩm ,Apps
1213,Ho Chi Minh,,FOSSIL (MISFIT), (Senior) Android Engineer ,https://itviec.com/viec-lam-it/senior-android-engineer-fossil-misfit-1544,"Information Technology, Computer Science, or equivalent.",, Sản phẩm ,Java
1214,Ho Chi Minh,,FOSSIL (MISFIT)," (Senior) iOS Dev (Objective C, Swift) ",https://itviec.com/viec-lam-it/senior-ios-dev-objective-c-swift-fossil-misfit-1620,"Information Technology, Computer Science, or equivalent",, Sản phẩm ,iOS
1215,Ho Chi Minh,,FOSSIL (MISFIT)," (Senior) iOS Dev (Objective C, Swift) ",https://itviec.com/viec-lam-it/senior-ios-dev-objective-c-swift-fossil-misfit-1620,"Information Technology, Computer Science, or equivalent",, Sản phẩm ,Objective
1216,Ho Chi Minh,,FOSSIL (MISFIT)," (Senior) iOS Dev (Objective C, Swift) ",https://itviec.com/viec-lam-it/senior-ios-dev-objective-c-swift-fossil-misfit-1620,"Information Technology, Computer Science, or equivalent",, Sản phẩm ,C
1217,Ho Chi Minh,,FOSSIL (MISFIT)," (Senior) iOS Dev (Objective C, Swift) ",https://itviec.com/viec-lam-it/senior-ios-dev-objective-c-swift-fossil-misfit-1620,"Information Technology, Computer Science, or equivalent",, Sản phẩm ,Swift
1218,Ho Chi Minh,,FPT Software, 05 Business Intelligence (BI) Specialist ,https://itviec.com/viec-lam-it/05-business-intelligence-bi-specialist-fpt-software-0254,Computer Science or relevant,3, Dịch vụ ,SQL
1219,Ho Chi Minh,,FPT Software, 05 Business Intelligence (BI) Specialist ,https://itviec.com/viec-lam-it/05-business-intelligence-bi-specialist-fpt-software-0254,Computer Science or relevant,3, Dịch vụ ,English
1220,Ho Chi Minh,,FPT Software, 05 Business Intelligence (BI) Specialist ,https://itviec.com/viec-lam-it/05-business-intelligence-bi-specialist-fpt-software-0254,Computer Science or relevant,3, Dịch vụ ,Database
1221,Ho Chi Minh,,FPT Software, 07 Ruby on Rails – up to 1500$ ,https://itviec.com/viec-lam-it/07-ruby-on-rails-up-to-1200-fpt-software-5707,,, Dịch vụ ,Ruby
1222,Ho Chi Minh,,FPT Software, 07 Ruby on Rails – up to 1500$ ,https://itviec.com/viec-lam-it/07-ruby-on-rails-up-to-1200-fpt-software-5707,,, Dịch vụ ,on
1223,Ho Chi Minh,,FPT Software, 07 Ruby on Rails – up to 1500$ ,https://itviec.com/viec-lam-it/07-ruby-on-rails-up-to-1200-fpt-software-5707,,, Dịch vụ ,Rails
1224,Ho Chi Minh,,FPT Software, 07 Ruby on Rails – up to 1500$ ,https://itviec.com/viec-lam-it/07-ruby-on-rails-up-to-1200-fpt-software-5707,,, Dịch vụ ,Ruby
1225,Ho Chi Minh,,FPT Software, 07 Ruby on Rails – up to 1500$ ,https://itviec.com/viec-lam-it/07-ruby-on-rails-up-to-1200-fpt-software-5707,,, Dịch vụ ,English
1226,Ho Chi Minh,,FPT Software, 10 SAP Functional Consultants ,https://itviec.com/viec-lam-it/10-sap-functional-consultants-fpt-software-5707,,1 years, Dịch vụ ,Database
1227,Ho Chi Minh,,FPT Software, 10 SAP Functional Consultants ,https://itviec.com/viec-lam-it/10-sap-functional-consultants-fpt-software-5707,,1 years, Dịch vụ ,English
1228,Ho Chi Minh,,FPT Software, 10 SAP Functional Consultants ,https://itviec.com/viec-lam-it/10-sap-functional-consultants-fpt-software-5707,,1 years, Dịch vụ ,SAP
1229,Ho Chi Minh,,FPT Software, 20 Senior Embedded Engineers ~ 1500$ ,https://itviec.com/viec-lam-it/20-senior-embedded-engineers-up-to-1500-fpt-software-4737,Electrical / Electronics / Computer Science or Computer Engineering with minimum 5 years’ experience in embedded system development. ,5+ years, Dịch vụ ,Embedded
1230,Ho Chi Minh,,FPT Software, 20 Senior Embedded Engineers ~ 1500$ ,https://itviec.com/viec-lam-it/20-senior-embedded-engineers-up-to-1500-fpt-software-4737,Electrical / Electronics / Computer Science or Computer Engineering with minimum 5 years’ experience in embedded system development. ,5+ years, Dịch vụ ,C
1231,Ho Chi Minh,,FPT Software, 20 Senior Embedded Engineers ~ 1500$ ,https://itviec.com/viec-lam-it/20-senior-embedded-engineers-up-to-1500-fpt-software-4737,Electrical / Electronics / Computer Science or Computer Engineering with minimum 5 years’ experience in embedded system development. ,5+ years, Dịch vụ ,language
1232,Ho Chi Minh,,FPT Software, 20 Senior Embedded Engineers ~ 1500$ ,https://itviec.com/viec-lam-it/20-senior-embedded-engineers-up-to-1500-fpt-software-4737,Electrical / Electronics / Computer Science or Computer Engineering with minimum 5 years’ experience in embedded system development. ,5+ years, Dịch vụ ,C++
1233,Ho Chi Minh,,FPT Software, Java Devs – Signing bonus up to 20mil ,https://itviec.com/viec-lam-it/java-devs-signing-bonus-1-month-salary-fpt-software-4216,,, Dịch vụ ,Java
1234,Ho Chi Minh,,FPT Software, Java Devs – Signing bonus up to 20mil ,https://itviec.com/viec-lam-it/java-devs-signing-bonus-1-month-salary-fpt-software-4216,,, Dịch vụ ,J2EE
1235,Ho Chi Minh,,FPT Software, Java Devs – Signing bonus up to 20mil ,https://itviec.com/viec-lam-it/java-devs-signing-bonus-1-month-salary-fpt-software-4216,,, Dịch vụ ,Spring
1236,Ho Chi Minh,,FPT Software, Project Manager (Japanese speaking)~2000 ,https://itviec.com/viec-lam-it/05-project-managers-up-to-2000-fpt-software-5207,,5 years, Dịch vụ ,Japanese
1237,Ho Chi Minh,,FPT Software, Project Manager (Japanese speaking)~2000 ,https://itviec.com/viec-lam-it/05-project-managers-up-to-2000-fpt-software-5207,,5 years, Dịch vụ ,Project
1238,Ho Chi Minh,,FPT Software, Project Manager (Japanese speaking)~2000 ,https://itviec.com/viec-lam-it/05-project-managers-up-to-2000-fpt-software-5207,,5 years, Dịch vụ ,Manager
1239,Ho Chi Minh,,FPT Software, Project Manager (Japanese speaking)~2000 ,https://itviec.com/viec-lam-it/05-project-managers-up-to-2000-fpt-software-5207,,5 years, Dịch vụ ,Embedded
1240,Ho Chi Minh,,FUJINET SYSTEMS JSC," Junior Developers (.NET, Java, PHP) ",https://itviec.com/viec-lam-it/junior-developers-net-java-php-fujinet-systems-jsc-3407,"Đại học/Cao Đẳng hoặc trung tâm đào tạo lập trình viên (Aptech, NIIT,...) ngành Công nghệ thông tin.",, Dịch vụ ,Java
1241,Ho Chi Minh,,FUJINET SYSTEMS JSC," Junior Developers (.NET, Java, PHP) ",https://itviec.com/viec-lam-it/junior-developers-net-java-php-fujinet-systems-jsc-3407,"Đại học/Cao Đẳng hoặc trung tâm đào tạo lập trình viên (Aptech, NIIT,...) ngành Công nghệ thông tin.",, Dịch vụ ,PHP
1242,Ho Chi Minh,,FUJINET SYSTEMS JSC," Junior Developers (.NET, Java, PHP) ",https://itviec.com/viec-lam-it/junior-developers-net-java-php-fujinet-systems-jsc-3407,"Đại học/Cao Đẳng hoặc trung tâm đào tạo lập trình viên (Aptech, NIIT,...) ngành Công nghệ thông tin.",, Dịch vụ ,.NET
1243,Ho Chi Minh,,Fico, Chuyên Viên Triển Khai ERP ,https://itviec.com/viec-lam-it/chuyen-vien-trien-khai-erp-fico-2001,,3, Sản phẩm ,Database
1244,Ho Chi Minh,,Fico, Chuyên Viên Triển Khai ERP ,https://itviec.com/viec-lam-it/chuyen-vien-trien-khai-erp-fico-2001,,3, Sản phẩm ,SQL
1245,Ho Chi Minh,,Fico, Chuyên Viên Triển Khai ERP ,https://itviec.com/viec-lam-it/chuyen-vien-trien-khai-erp-fico-2001,,3, Sản phẩm ,ERP
1246,Ho Chi Minh,,Floware, Senior Automation Engineer ,https://itviec.com/viec-lam-it/senior-automation-engineer-objective-c-floware-4859,,3+ years, Sản phẩm ,Objective
1247,Ho Chi Minh,,Floware, Senior Automation Engineer ,https://itviec.com/viec-lam-it/senior-automation-engineer-objective-c-floware-4859,,3+ years, Sản phẩm ,C
1248,Ho Chi Minh,,Floware, Senior Automation Engineer ,https://itviec.com/viec-lam-it/senior-automation-engineer-objective-c-floware-4859,,3+ years, Sản phẩm ,Java
1249,Ho Chi Minh,,Floware, Senior Automation Engineer ,https://itviec.com/viec-lam-it/senior-automation-engineer-objective-c-floware-4859,,3+ years, Sản phẩm ,Tester
1250,Ho Chi Minh,,Fractal Corporation," 5 Front-end Dev (HTML5, CSS, JavaScript) ",https://itviec.com/viec-lam-it/5-senior-frontend-html5-css-javascript-fractal-corporation-5607,,, Sản phẩm ,HTML5
1251,Ho Chi Minh,,Fractal Corporation," 5 Front-end Dev (HTML5, CSS, JavaScript) ",https://itviec.com/viec-lam-it/5-senior-frontend-html5-css-javascript-fractal-corporation-5607,,, Sản phẩm ,CSS
1252,Ho Chi Minh,,Fractal Corporation," 5 Front-end Dev (HTML5, CSS, JavaScript) ",https://itviec.com/viec-lam-it/5-senior-frontend-html5-css-javascript-fractal-corporation-5607,,, Sản phẩm ,JavaScript
1253,Ho Chi Minh,,Fram, Frontend Senior/Leader (Sign-on bonus) ,https://itviec.com/viec-lam-it/frontend-senior-leader-sign-on-bonus-fram-2421,,4 years, Dịch vụ ,JavaScript
1254,Ho Chi Minh,,Fram, Frontend Senior/Leader (Sign-on bonus) ,https://itviec.com/viec-lam-it/frontend-senior-leader-sign-on-bonus-fram-2421,,4 years, Dịch vụ ,React
1255,Ho Chi Minh,,Fram, Frontend Senior/Leader (Sign-on bonus) ,https://itviec.com/viec-lam-it/frontend-senior-leader-sign-on-bonus-fram-2421,,4 years, Dịch vụ ,Native
1256,Ho Chi Minh,,Fram, Frontend Senior/Leader (Sign-on bonus) ,https://itviec.com/viec-lam-it/frontend-senior-leader-sign-on-bonus-fram-2421,,4 years, Dịch vụ ,ReactJS
1257,Ho Chi Minh,,FuelCloud, Senior Quality Control Engineer (Tester) ,https://itviec.com/viec-lam-it/senior-quality-control-engineer-tester-fuelcloud-1332,Software Engineering or Computer Science. Technician diplomas will be considered.,3+ years, Sản phẩm ,English
1258,Ho Chi Minh,,FuelCloud, Senior Quality Control Engineer (Tester) ,https://itviec.com/viec-lam-it/senior-quality-control-engineer-tester-fuelcloud-1332,Software Engineering or Computer Science. Technician diplomas will be considered.,3+ years, Sản phẩm ,Tester
1259,Ho Chi Minh,,FuelCloud, Senior Quality Control Engineer (Tester) ,https://itviec.com/viec-lam-it/senior-quality-control-engineer-tester-fuelcloud-1332,Software Engineering or Computer Science. Technician diplomas will be considered.,3+ years, Sản phẩm ,QA
1260,Ho Chi Minh,,FuelCloud, Senior Quality Control Engineer (Tester) ,https://itviec.com/viec-lam-it/senior-quality-control-engineer-tester-fuelcloud-1332,Software Engineering or Computer Science. Technician diplomas will be considered.,3+ years, Sản phẩm ,QC
1261,Ho Chi Minh,,Futurify, Fullstack .NET C# Developers (ASP.NET) ,https://itviec.com/viec-lam-it/fullstack-net-c-developers-asp-net-futurify-1023,,, Dịch vụ ,C#
1262,Ho Chi Minh,,Futurify, Fullstack .NET C# Developers (ASP.NET) ,https://itviec.com/viec-lam-it/fullstack-net-c-developers-asp-net-futurify-1023,,, Dịch vụ ,ASP.NET
1263,Ho Chi Minh,,Futurify, Fullstack .NET C# Developers (ASP.NET) ,https://itviec.com/viec-lam-it/fullstack-net-c-developers-asp-net-futurify-1023,,, Dịch vụ ,.NET
1264,Ho Chi Minh,,Futurify," Mobile Developers (iOS, Android) ",https://itviec.com/viec-lam-it/mobile-developers-ios-android-futurify-2413,,, Dịch vụ ,Mobile
1265,Ho Chi Minh,,Futurify," Mobile Developers (iOS, Android) ",https://itviec.com/viec-lam-it/mobile-developers-ios-android-futurify-2413,,, Dịch vụ ,Apps
1266,Ho Chi Minh,,Futurify," Mobile Developers (iOS, Android) ",https://itviec.com/viec-lam-it/mobile-developers-ios-android-futurify-2413,,, Dịch vụ ,Android
1267,Ho Chi Minh,,Futurify," Mobile Developers (iOS, Android) ",https://itviec.com/viec-lam-it/mobile-developers-ios-android-futurify-2413,,, Dịch vụ ,iOS
1268,Ho Chi Minh,,GOSU," Back-End Developer (C++,Java, NodeJS) ",https://itviec.com/viec-lam-it/back-end-developer-c-c-nodejs-gosu-0541,,, Sản phẩm ,C
1269,Ho Chi Minh,,GOSU," Back-End Developer (C++,Java, NodeJS) ",https://itviec.com/viec-lam-it/back-end-developer-c-c-nodejs-gosu-0541,,, Sản phẩm ,language
1270,Ho Chi Minh,,GOSU," Back-End Developer (C++,Java, NodeJS) ",https://itviec.com/viec-lam-it/back-end-developer-c-c-nodejs-gosu-0541,,, Sản phẩm ,C++
1271,Ho Chi Minh,,GOSU," Back-End Developer (C++,Java, NodeJS) ",https://itviec.com/viec-lam-it/back-end-developer-c-c-nodejs-gosu-0541,,, Sản phẩm ,NodeJS
1272,Ho Chi Minh,,GOSU, Unity Game Developer ,https://itviec.com/viec-lam-it/unity-game-developer-gosu-1038,,, Sản phẩm ,Mobile
1273,Ho Chi Minh,,GOSU, Unity Game Developer ,https://itviec.com/viec-lam-it/unity-game-developer-gosu-1038,,, Sản phẩm ,Apps
1274,Ho Chi Minh,,GOSU, Unity Game Developer ,https://itviec.com/viec-lam-it/unity-game-developer-gosu-1038,,, Sản phẩm ,Unity
1275,Ho Chi Minh,,GOSU, Unity Game Developer ,https://itviec.com/viec-lam-it/unity-game-developer-gosu-1038,,, Sản phẩm ,Games
1276,Ho Chi Minh,,GVC, Software Solution Developer C/C++/Python ,https://itviec.com/viec-lam-it/software-solution-developer-c-c-python-gvc-1654,Computer Science or computer related fields,, Sản phẩm ,Python
